mechanism,efficiency_ratio,revenue_ratio,runtime,welfare,revenue,winner_id,topology_name,seed,instance_id,num_bidders
HoldBack,0.9184375876685804,0.7458624694862923,5.0067901611328125e-06,90.94650614865954,73.8575887768079,23,DSN-30,3,3,30
LIA,0.9511581699584225,0.7068373530215065,1.8835067749023438e-05,93.34265994157116,69.3660431681629,29,DSN-30,3,4,30
VCG,1.0,0.6588671233222139,4.291534423828125e-06,98.13579159568319,64.65844670359607,28,DSN-30,3,4,30
HoldBack,0.937001259145693,0.5722774744881504,4.0531158447265625e-06,91.95336029241446,56.160902971273025,28,DSN-30,3,4,30
LIA,0.8505152348348408,0.6922592580893031,1.9311904907226562e-05,81.73917978418498,66.52991226572924,15,DSN-30,3,5,30
VCG,1.0,0.6165482698226324,3.814697265625e-06,96.10548575306554,59.25367096151621,24,DSN-30,3,5,30
HoldBack,0.8113545153054044,0.6116429788768578,5.245208740234375e-06,77.97561981136893,58.78224559241242,24,DSN-30,3,5,30
LIA,0.9609881523920388,0.7632478726985553,1.7881393432617188e-05,95.40794737234627,75.77607766466183,3,DSN-30,3,6,30
VCG,1.0,0.6445794579398711,3.814697265625e-06,99.28108596850238,63.99454857725901,18,DSN-30,3,6,30
HoldBack,0.8869334158091832,0.625197908698036,5.245208740234375e-06,88.05571270328899,62.07032732077762,18,DSN-30,3,6,30
LIA,0.8948793923058884,0.7512229157450199,1.7881393432617188e-05,85.29391502979679,71.6015410511206,20,DSN-30,3,7,30
VCG,1.0,0.7537325504033074,4.0531158447265625e-06,95.3133078749472,71.8407426319596,29,DSN-30,3,7,30
HoldBack,0.9384225532453718,0.7159651936665518,4.76837158203125e-06,89.44415773427015,68.24101093168625,29,DSN-30,3,7,30
LIA,0.9038339988397807,0.6550930331882087,1.811981201171875e-05,88.73751419764508,64.31637602473258,20,DSN-30,3,8,30
VCG,1.0,0.5772840789839011,4.0531158447265625e-06,98.17899560268174,56.677171052058604,2,DSN-30,3,8,30
HoldBack,0.8143605408722545,0.6373027768688919,4.76837158203125e-06,79.9530999612946,62.5697465277878,2,DSN-30,3,8,30
LIA,0.9136555256235367,0.7132821589962585,1.8835067749023438e-05,87.38496175149248,68.2206066004712,24,DSN-30,3,9,30
VCG,1.0,0.7446197829809411,4.0531158447265625e-06,95.64322581188947,71.21783804764628,18,DSN-30,3,9,30
HoldBack,0.8222361542927213,0.6324733846100782,5.0067901611328125e-06,78.64131817571834,60.49179474427172,18,DSN-30,3,9,30
LIA,0.8972095332298011,0.8372134908269747,1.811981201171875e-05,86.3553975499073,80.58084667719585,10,DSN-30,3,10,30
VCG,1.0,0.5865195404480892,4.0531158447265625e-06,96.24886311566776,56.4518389632525,20,DSN-30,3,10,30
HoldBack,0.8596649602912042,0.6166262760180231,4.76837158203125e-06,82.74177508840407,59.349578033982674,20,DSN-30,3,10,30
LIA,0.8621708864048222,0.8450006681711536,1.7881393432617188e-05,86.02528246447301,84.31208048001811,1,DSN-30,3,11,30
VCG,1.0,0.7346643611879011,4.0531158447265625e-06,99.77753113792902,73.30299617435253,14,DSN-30,3,11,30
HoldBack,0.8929213835304173,0.6667654590245509,4.76837158203125e-06,89.09349114892886,66.52821134951766,14,DSN-30,3,11,30
LIA,0.9574729542445357,0.8238738708714827,1.8835067749023438e-05,94.02820660057225,80.90816790145283,24,DSN-30,3,12,30
VCG,1.0,0.5587760665324666,3.0994415283203125e-06,98.20455625794912,54.874355661383134,23,DSN-30,3,12,30
HoldBack,0.8390095181316782,0.7270411586415184,4.76837158203125e-06,82.39455742431718,71.3987543656555,23,DSN-30,3,12,30
LIA,0.8908202328964718,0.6923675926330686,1.7881393432617188e-05,88.49572731620432,68.78107548254762,26,DSN-30,3,13,30
VCG,1.0,0.7711861374584409,4.0531158447265625e-06,99.3418470396249,76.61105530647558,23,DSN-30,3,13,30
HoldBack,0.8433721316142002,0.7168790943690888,4.76837158203125e-06,83.78214529630027,71.21609333871884,23,DSN-30,3,13,30
LIA,0.850700279506792,0.7351279434420649,1.9073486328125e-05,81.32654731435056,70.27788624814363,11,DSN-30,3,14,30
VCG,1.0,0.614940887068965,4.76837158203125e-06,95.59953049680556,58.78806008708218,6,DSN-30,3,14,30
HoldBack,0.8623699494874484,0.5641170280399013,5.9604644775390625e-06,82.44216228555399,53.92932302586786,6,DSN-30,3,14,30
LIA,0.8796260644285842,0.8290224209249815,2.0265579223632812e-05,82.49706261121942,77.75112326802312,24,DSN-30,3,15,30
VCG,1.0,0.7704293880543231,4.0531158447265625e-06,93.78651446033551,72.25588694342422,8,DSN-30,3,15,30
HoldBack,0.9204362054686962,0.7130713684547676,5.245208740234375e-06,86.32450349400622,66.87647820883429,8,DSN-30,3,15,30
LIA,0.8856610502083367,0.8093644723499372,1.811981201171875e-05,85.2743815085693,77.92829410124237,24,DSN-30,3,16,30
VCG,1.0,0.6565737109422218,3.814697265625e-06,96.28331458012065,63.217093155687145,9,DSN-30,3,16,30
HoldBack,0.9060258357212703,0.6770323189953062,5.245208740234375e-06,87.23517055846777,65.18691575073366,9,DSN-30,3,16,30
LIA,0.9449586391096163,0.8088673704217936,1.7881393432617188e-05,92.17117571049532,78.89684631687362,21,DSN-30,3,17,30
VCG,1.0,0.5597978114754536,3.814697265625e-06,97.53990481249345,54.602625245557896,1,DSN-30,3,17,30
HoldBack,0.8198171878117184,0.6644711376001264,5.9604644775390625e-06,79.96489046280108,64.81245151216557,1,DSN-30,3,17,30
LIA,0.8883736635971429,0.8018036991635009,1.7881393432617188e-05,83.37435490396248,75.24971632621762,5,DSN-30,3,18,30
VCG,1.0,0.7893556453308619,4.0531158447265625e-06,93.85054771476301,74.0814596560416,27,DSN-30,3,18,30
HoldBack,0.8243768897960765,0.5201457708713464,4.0531158447265625e-06,77.3682226307546,48.815965487793484,27,DSN-30,3,18,30
LIA,0.9146945247982624,0.7828816365849317,1.9073486328125e-05,91.2835151054414,78.12902095892053,28,DSN-30,3,19,30
VCG,1.0,0.6410394783652482,4.0531158447265625e-06,99.7967218898289,63.97363854281767,7,DSN-30,3,19,30
HoldBack,0.9238132372073853,0.6568434057440082,5.0067901611328125e-06,92.19353271172797,65.55081868820284,7,DSN-30,3,19,30
LIA,0.8638398469946814,0.8219779335843501,1.8835067749023438e-05,86.20735554374045,82.0297236995267,5,DSN-30,3,20,30
VCG,1.0,0.5965085230093167,3.814697265625e-06,99.7955302058105,59.52888432599966,24,DSN-30,3,20,30
HoldBack,0.8843877148866046,0.5823508161044846,5.0067901611328125e-06,88.25794091461387,58.116008458933486,24,DSN-30,3,20,30
LIA,0.9274603751149727,0.7349038893088207,2.3126602172851562e-05,91.9780087624513,72.88181596116904,28,DSN-30,3,21,30
VCG,1.0,0.7870917074306224,3.814697265625e-06,99.17190128047167,78.05738110798758,6,DSN-30,3,21,30
HoldBack,0.8587654676813363,0.5049392225286895,5.245208740234375e-06,85.16540418397157,50.07578272925331,6,DSN-30,3,21,30
LIA,0.9333336745732655,0.8149290173642058,2.09808349609375e-05,91.89510222774403,80.2370978345752,12,DSN-30,3,22,30
VCG,1.0,0.6525371697694264,4.0531158447265625e-06,98.45900210314375,64.24815857070743,28,DSN-30,3,22,30
HoldBack,0.9042491387321359,0.5087270161841495,5.245208740234375e-06,89.03146785219329,50.08875435640122,28,DSN-30,3,22,30
LIA,0.9612865663787802,0.6771161715125695,1.9311904907226562e-05,94.75042471457093,66.74081077987323,4,DSN-30,3,23,30
VCG,1.0,0.6080324123074801,3.0994415283203125e-06,98.56626320234666,59.931482787056844,10,DSN-30,3,23,30
HoldBack,0.8823880231714698,0.7298736434001376,5.245208740234375e-06,86.97369013851745,71.94091763983367,10,DSN-30,3,23,30
LIA,0.8656869394419634,0.8176931650934275,1.7881393432617188e-05,86.40486542916814,81.61457066430052,1,DSN-30,3,24,30
VCG,1.0,0.787549977870107,3.814697265625e-06,99.81075316310789,78.60595644480433,15,DSN-30,3,24,30
HoldBack,0.8459706938517081,0.7132817259077404,5.245208740234375e-06,84.43697210725595,71.19318628033305,15,DSN-30,3,24,30
LIA,0.9053927523185816,0.7385554475005992,1.7881393432617188e-05,89.63454597553812,73.11753053572345,2,DSN-30,3,25,30
VCG,1.0,0.7969580289816626,3.0994415283203125e-06,99.00073282671728,78.89942890132079,28,DSN-30,3,25,30
HoldBack,0.8273711533853286,0.7222045951272276,5.0067901611328125e-06,81.91035050483384,71.49878416841818,28,DSN-30,3,25,30
LIA,0.8749841446995864,0.8431043427943996,1.7881393432617188e-05,86.46425677276298,83.31395582789125,3,DSN-30,3,26,30
VCG,1.0,0.6914826833224987,4.0531158447265625e-06,98.81808407219684,68.33099393503095,5,DSN-30,3,26,30
HoldBack,0.9222893877719487,0.6687758400690296,5.0067901611328125e-06,91.13887025974337,66.08714718939544,5,DSN-30,3,26,30
LIA,0.8656138087586781,0.7337700478533858,2.002716064453125e-05,78.11588929613018,66.21786672873083,4,DSN-30,3,27,30
VCG,1.0,0.7056185797730501,5.0067901611328125e-06,90.24334929239545,63.67738396166336,18,DSN-30,3,27,30
HoldBack,0.8402362398835985,0.711342474223962,5.0067901611328125e-06,75.82573248394455,64.19392736790981,18,DSN-30,3,27,30
LIA,0.8586382244253281,0.7530909026132604,1.811981201171875e-05,84.16059405331995,73.81522967079931,9,DSN-30,3,28,30
VCG,1.0,0.5677196415303372,3.814697265625e-06,98.01636085983384,55.645813251453035,9,DSN-30,3,28,30
HoldBack,0.8905670452374852,0.6301253552409465,5.0067901611328125e-06,87.29014087587332,61.7625942062276,9,DSN-30,3,28,30
LIA,0.8601772521239233,0.7449542073195639,1.9788742065429688e-05,83.25638671307422,72.10397091411797,7,DSN-30,3,29,30
VCG,1.0,0.6188522007512779,3.814697265625e-06,96.78980292433927,59.89858255000983,19,DSN-30,3,29,30
HoldBack,0.9028007970487826,0.7274958074601615,4.0531158447265625e-06,87.38191122628808,70.4141758323521,19,DSN-30,3,29,30
LIA,0.8593166401019188,0.7527327001162537,1.7881393432617188e-05,83.33346853491133,72.99733748074152,1,DSN-30,3,30,30
VCG,1.0,0.6600800629703742,3.814697265625e-06,96.97643993607247,64.01221457964543,16,DSN-30,3,30,30
HoldBack,0.8420034602073865,0.5587397703065751,5.245208740234375e-06,81.65449798476679,54.18459377503051,16,DSN-30,3,30,30
LIA,0.9266818011201363,0.7172606644337598,1.8835067749023438e-05,91.87438290008204,71.11165973444147,13,DSN-30,3,31,30
VCG,1.0,0.5978734370490284,4.0531158447265625e-06,99.14339829381339,59.27520429864299,6,DSN-30,3,31,30
HoldBack,0.9178865416322349,0.5302636587538221,4.76837158203125e-06,91.0023909855756,52.57214112056493,6,DSN-30,3,31,30
LIA,0.9517487837741143,0.7034600329194194,1.8835067749023438e-05,92.47927670588518,68.35362035127768,7,DSN-30,3,32,30
VCG,1.0,0.7600712585110165,4.0531158447265625e-06,97.16773825458755,73.85440510183341,8,DSN-30,3,32,30
HoldBack,0.9452798945762979,0.7309593221561062,4.76837158203125e-06,91.85070937351382,71.02566409001525,8,DSN-30,3,32,30
LIA,0.9633071019491081,0.7715034240537452,1.8835067749023438e-05,83.55508729228242,66.9184684849454,5,DSN-30,3,33,30
VCG,1.0,0.7750817352308579,4.291534423828125e-06,86.73774658488574,67.22884313302765,8,DSN-30,3,33,30
HoldBack,0.883155506560604,0.5603207562242201,3.814697265625e-06,76.60291852310007,48.60095975962794,8,DSN-30,3,33,30
LIA,0.9501726063536302,0.7791308619404826,1.811981201171875e-05,94.35432310914962,77.36948487071238,12,DSN-30,3,34,30
VCG,1.0,0.5780967558633983,4.0531158447265625e-06,99.30229779117977,57.40633620286212,10,DSN-30,3,34,30
HoldBack,0.8066666262259686,0.6575726023127925,5.0067901611328125e-06,80.10384953569744,65.29847037418594,10,DSN-30,3,34,30
LIA,0.9384571281702878,0.7124696213899179,1.9311904907226562e-05,92.52753782668924,70.24621356124487,9,DSN-30,3,35,30
VCG,1.0,0.6382977767282338,3.814697265625e-06,98.59538070438062,62.93321229927995,18,DSN-30,3,35,30
HoldBack,0.8697526579675962,0.5057151789211994,5.245208740234375e-06,85.75359443096208,49.86118059371962,18,DSN-30,3,35,30
LIA,0.8725552834611396,0.7575617552981815,1.7881393432617188e-05,83.40057685496639,72.40926574246464,8,DSN-30,3,36,30
VCG,1.0,0.7277394728836002,4.291534423828125e-06,95.58199742272346,69.55879242157441,29,DSN-30,3,36,30
HoldBack,0.8470498427409875,0.5581510953159262,4.76837158203125e-06,80.96271588578738,53.34919655397714,29,DSN-30,3,36,30
LIA,0.9432903888836005,0.6650912131696348,1.811981201171875e-05,91.86063426818467,64.76870898713048,4,DSN-30,3,37,30
VCG,1.0,0.661285898391658,3.814697265625e-06,97.38319752934535,64.39813526644542,20,DSN-30,3,37,30
HoldBack,0.8306489631258553,0.5419828143795589,5.0067901611328125e-06,80.89125205363108,52.780019470235096,20,DSN-30,3,37,30
LIA,0.9393085858287111,0.7066246916132698,1.7881393432617188e-05,89.93378215990015,67.6555415793283,5,DSN-30,3,38,30
VCG,1.0,0.6237023684374012,3.814697265625e-06,95.74466103762427,59.716171854402425,9,DSN-30,3,38,30
HoldBack,0.8813871210077034,0.524072675210855,5.245208740234375e-06,84.3881111438101,50.17716064714426,9,DSN-30,3,38,30
LIA,0.9647867237463004,0.827431072766363,5.698204040527344e-05,96.14697646494255,82.45863455781695,4,DSN-30,3,39,30
VCG,1.0,0.5708273407015576,1.0013580322265625e-05,99.65619768439652,56.886482308612784,2,DSN-30,3,39,30
HoldBack,0.8084181844606451,0.5948766371782404,5.9604644775390625e-06,80.56388240227098,59.283143752463744,2,DSN-30,3,39,30
LIA,0.8713072769459471,0.7594736718159993,1.9788742065429688e-05,85.6099916640125,74.62181991765712,19,DSN-30,3,40,30
VCG,1.0,0.5993311127907592,3.814697265625e-06,98.25465014373275,58.887068807510076,18,DSN-30,3,40,30
HoldBack,0.9463089554869157,0.6195905563368379,5.9604644775390625e-06,92.97925534924806,60.877653345236745,18,DSN-30,3,40,30
LIA,0.8505680279476533,0.8142375437783488,1.8835067749023438e-05,83.6792034946537,80.1049967551904,21,DSN-30,3,41,30
VCG,1.0,0.5519887601445568,4.0531158447265625e-06,98.3803772833601,54.30486247919566,13,DSN-30,3,41,30
HoldBack,0.8880419023887123,0.7236328306097384,4.76837158203125e-06,87.36589740043436,71.19127089001188,13,DSN-30,3,41,30
LIA,0.8994291145844207,0.6581485682639178,1.8358230590820312e-05,88.6377317259159,64.85980416202914,20,DSN-30,3,42,30
VCG,1.0,0.6260957698997176,4.0531158447265625e-06,98.5488798268119,61.70103678792255,23,DSN-30,3,42,30
HoldBack,0.9118707022021852,0.5579534865936563,5.245208740234375e-06,89.86383624891373,54.98569109926894,23,DSN-30,3,42,30
LIA,0.8833888837101398,0.8008417069360317,1.811981201171875e-05,85.3543818081365,77.37854763873932,7,DSN-30,3,43,30
VCG,1.0,0.7145883010041021,3.814697265625e-06,96.62152578789211,69.04461195319386,3,DSN-30,3,43,30
HoldBack,0.8081031575412833,0.6713158740636225,5.0067901611328125e-06,78.08016007565215,64.86356403765963,3,DSN-30,3,43,30
LIA,0.9276349893109662,0.7866131786439513,1.9073486328125e-05,85.7552708888726,72.7185013466069,20,DSN-30,3,44,30
VCG,1.0,0.7572941384072502,4.0531158447265625e-06,92.44505853813294,70.0081009556432,17,DSN-30,3,44,30
HoldBack,0.831233491322449,0.5599951629325929,4.76837158203125e-06,76.84342876416041,51.76878561837484,17,DSN-30,3,44,30
LIA,0.9546762336444387,0.7972955533021129,1.811981201171875e-05,85.19617558310847,71.15138049624592,10,DSN-30,3,45,30
VCG,1.0,0.6506767686572597,4.0531158447265625e-06,89.24090972483462,58.06698677178961,20,DSN-30,3,45,30
HoldBack,0.8038057444554284,0.5094561472496627,5.0067901611328125e-06,71.73235587725037,45.464330045469204,20,DSN-30,3,45,30
LIA,0.9669419184711467,0.6916604075760014,1.8835067749023438e-05,90.48310487124414,64.72320622208528,26,DSN-30,3,46,30
VCG,1.0,0.7146775633756922,3.814697265625e-06,93.57656664043377,66.87707263564829,27,DSN-30,3,46,30
HoldBack,0.941534852236465,0.5873444892341008,5.0067901611328125e-06,88.10559884459653,54.96168073770637,27,DSN-30,3,46,30
LIA,0.9020618133103466,0.7202576188379833,1.8835067749023438e-05,89.2207681702842,71.23895179355726,2,DSN-30,3,47,30
VCG,1.0,0.7925496229994007,4.291534423828125e-06,98.90759907335593,78.38918035736411,9,DSN-30,3,47,30
HoldBack,0.8179303543462492,0.7368418581594738,4.76837158203125e-06,80.89952755760676,72.87925908730382,9,DSN-30,3,47,30
LIA,0.8771453266391104,0.8078776681059334,1.7881393432617188e-05,86.22165551339958,79.41278130420639,19,DSN-30,3,48,30
VCG,1.0,0.782380773039535,4.0531158447265625e-06,98.29802758428686,76.90648680965589,19,DSN-30,3,48,30
HoldBack,0.8942748850525565,0.5434880285126704,4.0531158447265625e-06,87.90545731883115,53.42380121846816,19,DSN-30,3,48,30
LIA,0.8593677657696519,0.659377606469672,1.9073486328125e-05,82.47581419813625,63.28222575220655,6,DSN-30,3,49,30
VCG,1.0,0.7959444457737392,3.814697265625e-06,95.97266442065197,76.38890919172489,15,DSN-30,3,49,30
HoldBack,0.9043071749523027,0.5760316919671692,5.245208740234375e-06,86.78876903488516,55.283296268825495,15,DSN-30,3,49,30
LIA,0.9720993069447039,0.7781552240542079,1.7881393432617188e-05,93.58439666425957,74.9133207214571,15,DSN-30,3,50,30
VCG,1.0,0.687318807860019,4.0531158447265625e-06,96.270407761522,66.16846189484721,28,DSN-30,3,50,30
HoldBack,0.8508185880742408,0.5364311275301785,3.814697265625e-06,81.90865240498958,51.642443383303295,28,DSN-30,3,50,30
LIA,0.9178384045353134,0.7731870438993794,1.7881393432617188e-05,90.10675310649584,75.90592606010554,24,DSN-30,3,51,30
VCG,1.0,0.6132401542937801,4.0531158447265625e-06,98.17278582074087,60.203494324161355,18,DSN-30,3,51,30
HoldBack,0.8775911221861971,0.6214093126035097,5.0067901611328125e-06,86.15556527656915,61.00548335323817,18,DSN-30,3,51,30
LIA,0.8826931548367749,0.8332412108430884,1.8358230590820312e-05,81.44645082065257,76.88350014815954,28,DSN-30,3,52,30
VCG,1.0,0.5905470643265128,3.814697265625e-06,92.27040039266353,54.490014076119365,0,DSN-30,3,52,30
HoldBack,0.9242819118133547,0.7014978008087744,5.0067901611328125e-06,85.28386207871476,64.72748295519854,0,DSN-30,3,52,30
LIA,0.8582778781866188,0.8267669791743198,1.9073486328125e-05,84.31678689564237,81.22117203192987,9,DSN-30,3,53,30
VCG,1.0,0.7672203694331935,4.0531158447265625e-06,98.23949683264355,75.37134305287182,28,DSN-30,3,53,30
HoldBack,0.845952338457927,0.563377436767155,4.76837158203125e-06,83.10593207450492,55.34591591486977,28,DSN-30,3,53,30
LIA,0.9247617464014815,0.826396446681384,1.8835067749023438e-05,89.61698857700303,80.08458525723772,26,DSN-30,3,54,30
VCG,1.0,0.6336949597391321,4.291534423828125e-06,96.90819167826628,61.410232623951046,29,DSN-30,3,54,30
HoldBack,0.9139273435534531,0.7397225895794448,4.76837158203125e-06,88.56704618908674,71.68517849970833,29,DSN-30,3,54,30
LIA,0.8589574428719051,0.6661102993615068,1.8835067749023438e-05,82.84219051968832,64.24303879634904,9,DSN-30,3,55,30
VCG,1.0,0.5944166334247218,4.291534423828125e-06,96.44504650044978,57.328539851288106,0,DSN-30,3,55,30
HoldBack,0.8050025433825906,0.6013642318436854,4.76837158203125e-06,77.63850772951429,57.998601303871496,0,DSN-30,3,55,30
LIA,0.8827513332458915,0.7568856377332305,1.9073486328125e-05,87.67497339683635,75.17397669477533,28,DSN-30,3,56,30
VCG,1.0,0.6831864485783642,3.814697265625e-06,99.32012571927136,67.85416396250565,7,DSN-30,3,56,30
HoldBack,0.806656722264996,0.6974418000761706,5.0067901611328125e-06,80.11724706765476,69.27000726544019,7,DSN-30,3,56,30
LIA,0.866209272248132,0.7080728671538545,2.09808349609375e-05,85.60998796319264,69.98090597296247,21,DSN-30,3,57,30
VCG,1.0,0.7540572304029088,3.814697265625e-06,98.83291567752812,74.52567466844108,25,DSN-30,3,57,30
HoldBack,0.9433320902429059,0.5536992419375336,5.0067901611328125e-06,93.23226093088347,54.723710489123505,25,DSN-30,3,57,30
LIA,0.9344541466991516,0.6677060534273364,1.7881393432617188e-05,83.98036075118043,60.00743368805211,13,DSN-30,3,58,30
VCG,1.0,0.6661560316554792,4.291534423828125e-06,89.87103438711368,59.86813162809276,13,DSN-30,3,58,30
HoldBack,0.9165651411028363,0.5985603486877337,4.76837158203125e-06,82.3726573140827,53.793237679678064,13,DSN-30,3,58,30
LIA,0.9398052429038208,0.8172462558229494,1.811981201171875e-05,91.56456292059158,79.62372712638344,13,DSN-30,3,59,30
VCG,1.0,0.5694437705270052,3.0994415283203125e-06,97.42929570990088,55.480505508836536,9,DSN-30,3,59,30
HoldBack,0.8699174681727547,0.7204309730398267,5.0067901611328125e-06,84.75544624981161,70.19108231086891,9,DSN-30,3,59,30
LIA,0.902964704626189,0.7346356626601285,1.8835067749023438e-05,88.90389386763657,72.33059127328225,6,DSN-30,3,60,30
VCG,1.0,0.7010999982497272,3.814697265625e-06,98.45777294743891,69.02874444112146,0,DSN-30,3,60,30
HoldBack,0.8192324872444444,0.7020999710494472,5.0067901611328125e-06,80.65980622027915,69.1271995359899,0,DSN-30,3,60,30
LIA,0.9522878025948176,0.845495198452237,1.8835067749023438e-05,92.49406504042295,82.12148434949628,9,DSN-30,3,61,30
VCG,1.0,0.561580813318351,4.0531158447265625e-06,97.1282681437196,54.545371820352926,19,DSN-30,3,61,30
HoldBack,0.8022872127122734,0.5986191590602901,4.76837158203125e-06,77.9247675245951,58.14284219717578,19,DSN-30,3,61,30
LIA,0.8600393563262084,0.6864733843676981,1.7881393432617188e-05,83.55543523954724,66.69297397763762,23,DSN-30,3,62,30
VCG,1.0,0.5669188839613699,4.291534423828125e-06,97.15303680574253,55.077891199369446,1,DSN-30,3,62,30
HoldBack,0.8337335307257774,0.6519933601468129,4.76837158203125e-06,80.99974439678311,63.34313491544305,1,DSN-30,3,62,30
LIA,0.9371391258355934,0.8159246101309696,1.811981201171875e-05,91.90224964338817,80.01512810979952,19,DSN-30,3,63,30
VCG,1.0,0.7023774115568086,3.814697265625e-06,98.06681538500933,68.87991594974227,5,DSN-30,3,63,30
HoldBack,0.8551827203483477,0.5822917043375215,5.245208740234375e-06,83.86504595685149,57.10349306949016,5,DSN-30,3,63,30
LIA,0.9319566110536348,0.8469890447924877,1.9073486328125e-05,90.92666515843351,82.63677552717716,29,DSN-30,3,64,30
VCG,1.0,0.7068951537030593,4.0531158447265625e-06,97.56534164786413,68.96846718025841,2,DSN-30,3,64,30
HoldBack,0.9030331967302846,0.6974868982849555,4.76837158203125e-06,88.10474235835312,68.05054752608073,2,DSN-30,3,64,30
LIA,0.9744009221759068,0.7749812052774238,1.9073486328125e-05,95.92566354998232,76.29363300374767,12,DSN-30,3,65,30
VCG,1.0,0.6162390803617814,3.814697265625e-06,98.44578485801662,60.66613992639795,12,DSN-30,3,65,30
HoldBack,0.8391105104832379,0.5426603529298064,5.0067901611328125e-06,82.60689278713335,53.42262435550309,12,DSN-30,3,65,30
LIA,0.979171894655169,0.8094862166215221,1.8358230590820312e-05,97.66260166726254,80.73815267837945,4,DSN-30,3,66,30
VCG,1.0,0.6758193212491588,3.814697265625e-06,99.73999682829539,67.40621695789184,21,DSN-30,3,66,30
HoldBack,0.8524644655740402,0.5274737075817941,4.0531158447265625e-06,85.0248030925893,52.610225921217356,21,DSN-30,3,66,30
LIA,0.8576349720425004,0.7926826925722551,1.811981201171875e-05,83.01979069372533,76.73235510343214,23,DSN-30,3,67,30
VCG,1.0,0.7504210607689135,4.0531158447265625e-06,96.80084581440232,72.64139339937182,17,DSN-30,3,67,30
HoldBack,0.9425490958814662,0.7329011952268203,5.0067901611328125e-06,91.23954970292611,70.94545559634261,17,DSN-30,3,67,30
LIA,0.8805961537958132,0.7654589628739741,1.8835067749023438e-05,82.86821775733902,72.03326944629787,3,DSN-30,3,68,30
VCG,1.0,0.7093735599089412,4.291534423828125e-06,94.10467829110455,66.7553706434465,23,DSN-30,3,68,30
HoldBack,0.8175968480334259,0.5144633017653706,4.76837158203125e-06,76.93968835600664,48.41340350520964,23,DSN-30,3,68,30
LIA,0.9362033796578598,0.7702488728723778,1.8835067749023438e-05,90.93232319215679,74.81335890073608,25,DSN-30,3,69,30
VCG,1.0,0.7624683118500429,4.291534423828125e-06,97.12881321298846,74.05764224250545,10,DSN-30,3,69,30
HoldBack,0.9414814887199227,0.5117352871008831,4.76837158203125e-06,91.44497966136367,49.7042411153167,10,DSN-30,3,69,30
LIA,0.9392906621001783,0.7150826570765809,1.811981201171875e-05,91.92746586317595,69.98444592302954,26,DSN-30,3,70,30
VCG,1.0,0.7069291582815296,3.814697265625e-06,97.86902986731874,69.18647090593352,21,DSN-30,3,70,30
HoldBack,0.813102669559884,0.749897648909853,4.0531158447265625e-06,79.57756945235289,73.3917553985905,21,DSN-30,3,70,30
LIA,0.9330863102456333,0.7551352182962505,1.9073486328125e-05,88.2527691450017,71.42187529899122,1,DSN-30,3,71,30
VCG,1.0,0.7487605281311542,4.0531158447265625e-06,94.58157104648691,70.81894708824183,2,DSN-30,3,71,30
HoldBack,0.8550434197694353,0.7220711678011568,5.0067901611328125e-06,80.87134995475398,68.29462545800489,2,DSN-30,3,71,30
LIA,0.9418137897362041,0.8130997657765157,1.7881393432617188e-05,93.92908629703284,81.09216375894358,6,DSN-30,3,72,30
VCG,1.0,0.6966290693016094,4.0531158447265625e-06,99.7321204262063,69.47629423198411,18,DSN-30,3,72,30
HoldBack,0.8661185596764955,0.6308771507770528,5.0067901611328125e-06,86.3798404970286,62.91871597543893,18,DSN-30,3,72,30
LIA,0.884806937028495,0.7677035024756171,1.8358230590820312e-05,86.66022810037946,75.19082169656933,14,DSN-30,3,73,30
VCG,1.0,0.7061507948082224,3.814697265625e-06,97.9425278823154,69.16219390962351,18,DSN-30,3,73,30
HoldBack,0.8999527665291908,0.6704332051953825,5.245208740234375e-06,88.14364892855215,65.66392289307883,18,DSN-30,3,73,30
LIA,0.9059735406409932,0.8325931534343621,1.9073486328125e-05,86.22569425197347,79.2417432340511,23,DSN-30,3,74,30
VCG,1.0,0.6482479911885864,4.0531158447265625e-06,95.17462749625908,61.696761086571954,28,DSN-30,3,74,30
HoldBack,0.8237267684329247,0.5358808151709278,5.245208740234375e-06,78.39788834430087,51.00225696628471,28,DSN-30,3,74,30
LIA,0.9582582356661835,0.7814713990341136,1.7881393432617188e-05,94.40822701988193,76.99107245164154,14,DSN-30,3,75,30
VCG,1.0,0.5941063011732546,4.0531158447265625e-06,98.52065289504044,58.53174068064657,1,DSN-30,3,75,30
HoldBack,0.8351940405107916,0.5403077158330233,5.0067901611328125e-06,82.28386216517005,53.231468928097435,1,DSN-30,3,75,30
LIA,0.8951215844024946,0.8308787361818131,1.7881393432617188e-05,87.34210156054321,81.07356165311286,7,DSN-30,3,76,30
VCG,1.0,0.6940031916632469,4.0531158447265625e-06,97.57568478124143,67.71783666690845,19,DSN-30,3,76,30
HoldBack,0.876230455993246,0.7310344460703121,5.0067901611328125e-06,85.49878676972041,71.33118667398621,19,DSN-30,3,76,30
LIA,0.8746211585738706,0.8081309784809961,1.811981201171875e-05,86.97853330254084,80.36627805716128,0,DSN-30,3,77,30
VCG,1.0,0.7089605049386876,3.814697265625e-06,99.44709483631206,70.50406256983734,5,DSN-30,3,77,30
HoldBack,0.883519361204887,0.6364186890162693,5.245208740234375e-06,87.86343370346026,63.28998972220233,5,DSN-30,3,77,30
